Problema;Algoritmo;bhv;hv;gd;igd;igdp;bspread;spread
WFG3;NSGAII;0.4975001252;0.4971608874;0.0001223336;0.0000701117;0.0014300150;0.0000000000;0.3911146037
WFG3;MyNSGAII;0.4975001252;0.4970680196;0.0001262473;0.0000716503;0.0014908778;0.0000000000;0.3776563321
WFG3;NSGAII;0.4975001252;0.4966293315;0.0001274045;0.0000713480;0.0016592376;0.0000000000;0.4033799996
WFG3;MyNSGAII;0.4975001252;0.4968867208;0.0001261722;0.0000750486;0.0016070031;0.0000000000;0.3656220623
WFG3;NSGAII;0.4975001252;0.4959159087;0.0001420641;0.0000811533;0.0020939768;0.0000000000;0.3845934025
WFG3;MyNSGAII;0.4975001252;0.4972546744;0.0001165911;0.0000667145;0.0013070434;0.0000000000;0.3882247236
WFG3;NSGAII;0.4975001252;0.4967748568;0.0001273973;0.0000711355;0.0016037314;0.0000000000;0.3902627667
WFG3;MyNSGAII;0.4975001252;0.4961895307;0.0001353854;0.0000772538;0.0018801771;0.0000000000;0.4132735557
WFG3;NSGAII;0.4975001252;0.4972108617;0.0001164145;0.0000648572;0.0013533131;0.0000000000;0.3694558932
WFG4;MyNSGAII;0.2219498676;0.2211801132;0.0003257408;0.0000570375;0.0011225678;0.0000000000;0.3900032676
WFG4;NSGAII;0.2219498676;0.2211128867;0.0003259101;0.0000537449;0.0010852719;0.0000000000;0.3760346250
WFG4;MyNSGAII;0.2219498676;0.2211334204;0.0003498263;0.0000562783;0.0011219613;0.0000000000;0.3897045919
WFG4;NSGAII;0.2219498676;0.2211620190;0.0003482048;0.0000572278;0.0011024722;0.0000000000;0.4034638000
WFG4;MyNSGAII;0.2219498676;0.2212523515;0.0003459992;0.0000588628;0.0010559534;0.0000000000;0.3831716866
WFG4;NSGAII;0.2219498676;0.2211453229;0.0003075546;0.0000562552;0.0010949527;0.0000000000;0.3816026576
WFG4;MyNSGAII;0.2219498676;0.2212212967;0.0003294315;0.0000560989;0.0010980369;0.0000000000;0.3833075489
WFG4;NSGAII;0.2219498676;0.2211417672;0.0003412174;0.0000607945;0.0011623906;0.0000000000;0.3906784339
WFG4;MyNSGAII;0.2219498676;0.2212627170;0.0003035479;0.0000566846;0.0010511960;0.0000000000;0.3872610017
WFG4;NSGAII;0.2219498676;0.2207510338;0.0003223070;0.0000583578;0.0012867722;0.0000000000;0.4118584288
WFG4;MyNSGAII;0.2219498676;0.2210346187;0.0003549317;0.0000564418;0.0011555686;0.0000000000;0.3599341516
WFG4;NSGAII;0.2219498676;0.2209599198;0.0003473012;0.0000555663;0.0011528947;0.0000000000;0.4093982894
WFG4;MyNSGAII;0.2219498676;0.2214421939;0.0003471680;0.0000581149;0.0009694443;0.0000000000;0.3825572792
WFG4;NSGAII;0.2219498676;0.2213483606;0.0003343442;0.0000544546;0.0009977628;0.0000000000;0.3729571193
WFG4;MyNSGAII;0.2219498676;0.2213843682;0.0003140719;0.0000563316;0.0009652960;0.0000000000;0.4017367341
WFG4;NSGAII;0.2219498676;0.2211543910;0.0003503850;0.0000536396;0.0010806603;0.0000000000;0.3692607436
WFG4;MyNSGAII;0.2219498676;0.2211178800;0.0003355333;0.0000580682;0.0011225807;0.0000000000;0.4197265811
WFG4;NSGAII;0.2219498676;0.2213451407;0.0002794869;0.0000512318;0.0009634456;0.0000000000;0.3954169581
WFG4;MyNSGAII;0.2219498676;0.2214145717;0.0003246170;0.0000545033;0.0009875271;0.0000000000;0.3837903540
WFG4;NSGAII;0.2219498676;0.2214073085;0.0002943214;0.0000581598;0.0010221129;0.0000000000;0.4124074868
WFG4;MyNSGAII;0.2219498676;0.2210972305;0.0003398846;0.0000559221;0.0011602886;0.0000000000;0.3949870331
WFG4;NSGAII;0.2219498676;0.2209080619;0.0003591569;0.0000595045;0.0012592686;0.0000000000;0.3823448773
WFG4;MyNSGAII;0.2219498676;0.2212150675;0.0003422864;0.0000517615;0.0010685757;0.0000000000;0.3816960753
WFG4;NSGAII;0.2219498676;0.2208663975;0.0002867741;0.0000586973;0.0012631429;0.0000000000;0.4053706950
WFG4;MyNSGAII;0.2219498676;0.2214355679;0.0003433831;0.0000578923;0.0009735251;0.0000000000;0.3870475767
WFG4;NSGAII;0.2219498676;0.2211796131;0.0003811342;0.0000529218;0.0010787896;0.0000000000;0.3786078432
WFG4;MyNSGAII;0.2219498676;0.2212950822;0.0003029030;0.0000532935;0.0009828220;0.0000000000;0.3789514475
WFG4;NSGAII;0.2219498676;0.2212360875;0.0003219204;0.0000557657;0.0010405444;0.0000000000;0.4089505108
WFG4;MyNSGAII;0.2219498676;0.2210310256;0.0003545637;0.0000587345;0.0011623069;0.0000000000;0.3800976919
WFG4;NSGAII;0.2219498676;0.2211459797;0.0003180453;0.0000535420;0.0010728352;0.0000000000;0.3825880499
WFG4;MyNSGAII;0.2219498676;0.2211849547;0.0003650747;0.0000589274;0.0011279739;0.0000000000;0.4037187079
WFG4;NSGAII;0.2219498676;0.2213460359;0.0003337361;0.0000519778;0.0009907053;0.0000000000;0.3779448019
WFG4;MyNSGAII;0.2219498676;0.2211520717;0.0003240221;0.0000590227;0.0011362590;0.0000000000;0.3841367993
WFG4;NSGAII;0.2219498676;0.2209020848;0.0003106750;0.0000582784;0.0012069936;0.0000000000;0.3847759763
WFG4;MyNSGAII;0.2219498676;0.2211549157;0.0003461607;0.0000578497;0.0011210574;0.0000000000;0.3973370918
WFG4;NSGAII;0.2219498676;0.2211949343;0.0003380667;0.0000588151;0.0010649086;0.0000000000;0.4263176216
WFG4;MyNSGAII;0.2219498676;0.2212669703;0.0003275218;0.0000527236;0.0010314686;0.0000000000;0.3754118704
WFG4;NSGAII;0.2219498676;0.2211695040;0.0003552311;0.0000535819;0.0010646563;0.0000000000;0.3741406059
WFG4;MyNSGAII;0.2219498676;0.2211715870;0.0003235552;0.0000590133;0.0011142325;0.0000000000;0.3474380717
WFG4;NSGAII;0.2219498676;0.2211551507;0.0003036750;0.0000581334;0.0011434841;0.0000000000;0.3907071772
WFG4;MyNSGAII;0.2219498676;0.2210561132;0.0003465311;0.0000583924;0.0011261728;0.0000000000;0.4049552767
WFG4;NSGAII;0.2219498676;0.2209344556;0.0003353916;0.0000550427;0.0011937826;0.0000000000;0.3731540969
WFG4;MyNSGAII;0.2219498676;0.2213893261;0.0003474365;0.0000565495;0.0010111031;0.0000000000;0.3856008586
WFG4;NSGAII;0.2219498676;0.2212706355;0.0003047224;0.0000573111;0.0010177205;0.0000000000;0.4107721821
WFG4;MyNSGAII;0.2219498676;0.2209747688;0.0003493032;0.0000601627;0.0012287211;0.0000000000;0.3894294631
WFG4;NSGAII;0.2219498676;0.2211352654;0.0003247632;0.0000567915;0.0010864021;0.0000000000;0.3967465161
WFG4;MyNSGAII;0.2219498676;0.2211337537;0.0003657254;0.0000552556;0.0010750155;0.0000000000;0.3984898367
WFG4;NSGAII;0.2219498676;0.2213233932;0.0003252004;0.0000532975;0.0009755546;0.0000000000;0.3968645862
WFG4;MyNSGAII;0.2219498676;0.2214801911;0.0003302641;0.0000557578;0.0009482044;0.0000000000;0.3843161559
WFG4;NSGAII;0.2219498676;0.2212852949;0.0003532289;0.0000563781;0.0010319365;0.0000000000;0.3861119321
WFG4;MyNSGAII;0.2219498676;0.2208309351;0.0003232443;0.0000617098;0.0013256120;0.0000000000;0.3912494566
WFG4;NSGAII;0.2219498676;0.2209811657;0.0003180978;0.0000561919;0.0012264590;0.0000000000;0.3742483886
WFG4;MyNSGAII;0.2219498676;0.2214162349;0.0003496048;0.0000574501;0.0010328246;0.0000000000;0.3630399790
WFG4;NSGAII;0.2219498676;0.2212229128;0.0003888699;0.0000533001;0.0010730597;0.0000000000;0.3770255471
WFG4;MyNSGAII;0.2219498676;0.2209633666;0.0003279388;0.0000624202;0.0012856451;0.0000000000;0.3760668201
WFG4;NSGAII;0.2219498676;0.2208558700;0.0003341946;0.0000578578;0.0012889295;0.0000000000;0.3746828272
WFG4;MyNSGAII;0.2219498676;0.2210459851;0.0003219907;0.0000574540;0.0011167357;0.0000000000;0.3954042241
WFG4;NSGAII;0.2219498676;0.2211179508;0.0003322456;0.0000616433;0.0011157377;0.0000000000;0.4220375804
WFG4;MyNSGAII;0.2219498676;0.2211944039;0.0003109387;0.0000612057;0.0011392149;0.0000000000;0.3842102122
WFG4;NSGAII;0.2219498676;0.2206921439;0.0002906878;0.0000591076;0.0013031237;0.0000000000;0.3907889457
WFG5;MyNSGAII;0.2341223589;0.1981386348;0.0015099835;0.0009333033;0.0267512483;0.0000000000;0.4618730919
WFG5;NSGAII;0.2341223589;0.2058087069;0.0011797203;0.0007231636;0.0207355208;0.0000000000;0.4064700525
WFG5;MyNSGAII;0.2341223589;0.1981502845;0.0015164545;0.0009333189;0.0267531113;0.0000000000;0.4146673927
WFG5;NSGAII;0.2341223589;0.2025161349;0.0013416745;0.0008086277;0.0231824894;0.0000000000;0.3751361765
WFG5;MyNSGAII;0.2341223589;0.1981603674;0.0015218904;0.0009331046;0.0267491129;0.0000000000;0.4470485540
WFG5;NSGAII;0.2341223589;0.2038604552;0.0012590034;0.0007746949;0.0222180744;0.0000000000;0.4183584044
WFG5;MyNSGAII;0.2341223589;0.1983212889;0.0015330798;0.0009322757;0.0267235100;0.0000000000;0.4284696205
WFG5;NSGAII;0.2341223589;0.1983421302;0.0015181156;0.0009339301;0.0267805414;0.0000000000;0.4228211209
WFG5;MyNSGAII;0.2341223589;0.1982261578;0.0015207755;0.0009328412;0.0267416458;0.0000000000;0.4121135799
WFG5;NSGAII;0.2341223589;0.1983764070;0.0015189747;0.0009340366;0.0267862139;0.0000000000;0.3951510216
WFG5;MyNSGAII;0.2341223589;0.1982024027;0.0015222032;0.0009350303;0.0268088822;0.0000000000;0.4318646558
WFG5;NSGAII;0.2341223589;0.1982965453;0.0015276516;0.0009341789;0.0267884590;0.0000000000;0.4070074767
WFG5;MyNSGAII;0.2341223589;0.1982535438;0.0015277666;0.0009344268;0.0267962414;0.0000000000;0.4746466104
WFG5;NSGAII;0.2341223589;0.2059876976;0.0011744199;0.0007202271;0.0205600066;0.0000000000;0.5388876301
WFG5;MyNSGAII;0.2341223589;0.1982700399;0.0015224244;0.0009337447;0.0267759544;0.0000000000;0.4223448541
WFG5;NSGAII;0.2341223589;0.1982948807;0.0015277770;0.0009341879;0.0267887123;0.0000000000;0.4311333326
WFG5;MyNSGAII;0.2341223589;0.1982705473;0.0015231434;0.0009342927;0.0267925694;0.0000000000;0.4407819791
WFG5;NSGAII;0.2341223589;0.1983871391;0.0015217445;0.0009341443;0.0267874634;0.0000000000;0.4169955919
WFG5;MyNSGAII;0.2341223589;0.1981664567;0.0015075268;0.0009331591;0.0267487752;0.0000000000;0.4420557042
WFG5;NSGAII;0.2341223589;0.2051418970;0.0012109332;0.0007402373;0.0212290393;0.0000000000;0.3932313294
WFG5;MyNSGAII;0.2341223589;0.1982310938;0.0015107975;0.0009331451;0.0267491619;0.0000000000;0.4293974026
WFG5;NSGAII;0.2341223589;0.2029308229;0.0013124367;0.0008020464;0.0230018945;0.0000000000;0.4327024742
WFG5;MyNSGAII;0.2341223589;0.1982685271;0.0015344841;0.0009329398;0.0267401571;0.0000000000;0.4588787575
WFG5;NSGAII;0.2341223589;0.1983764585;0.0015308854;0.0009341697;0.0267900363;0.0000000000;0.4016451892
WFG5;MyNSGAII;0.2341223589;0.1981776643;0.0015330612;0.0009333690;0.0267581529;0.0000000000;0.4198714652
WFG5;NSGAII;0.2341223589;0.1982763971;0.0015133178;0.0009348361;0.0268042379;0.0000000000;0.4572147949
WFG5;MyNSGAII;0.2341223589;0.1981822440;0.0015165920;0.0009329042;0.0267429103;0.0000000000;0.4491473731
WFG5;NSGAII;0.2341223589;0.1982433853;0.0015194255;0.0009341237;0.0267853362;0.0000000000;0.4103745848
WFG5;MyNSGAII;0.2341223589;0.1983121644;0.0015243777;0.0009338968;0.0267813842;0.0000000000;0.4398016376
WFG5;NSGAII;0.2341223589;0.1982116230;0.0015215317;0.0009341835;0.0267888349;0.0000000000;0.4596859931
WFG5;MyNSGAII;0.2341223589;0.1982886581;0.0015128224;0.0009326452;0.0267343576;0.0000000000;0.4294496162
WFG5;NSGAII;0.2341223589;0.1982493888;0.0015119455;0.0009349957;0.0268107418;0.0000000000;0.4362591554
WFG5;MyNSGAII;0.2341223589;0.1982094099;0.0015106670;0.0009324154;0.0267288284;0.0000000000;0.4668925852
WFG5;NSGAII;0.2341223589;0.2089906165;0.0010348277;0.0006355016;0.0182200220;0.0000000000;0.4208476110
WFG5;MyNSGAII;0.2341223589;0.1982340125;0.0015142858;0.0009327483;0.0267379789;0.0000000000;0.4291964843
WFG5;NSGAII;0.2341223589;0.1983136046;0.0015284228;0.0009346870;0.0268035865;0.0000000000;0.3901038060
WFG5;MyNSGAII;0.2341223589;0.1981910884;0.0015243123;0.0009349765;0.0268151278;0.0000000000;0.4660424629
WFG5;NSGAII;0.2341223589;0.1983242129;0.0015217085;0.0009339879;0.0267824899;0.0000000000;0.3631593808
WFG5;MyNSGAII;0.2341223589;0.1982774992;0.0015158278;0.0009330918;0.0267390526;0.0000000000;0.4325333216
WFG5;NSGAII;0.2341223589;0.2055009348;0.0011886653;0.0007279079;0.0208681617;0.0000000000;0.4149874668
WFG5;MyNSGAII;0.2341223589;0.1983583579;0.0015211086;0.0009338870;0.0267803168;0.0000000000;0.4160288136
WFG5;NSGAII;0.2341223589;0.1982850360;0.0015084149;0.0009327395;0.0267379202;0.0000000000;0.4081227444
WFG5;MyNSGAII;0.2341223589;0.1982336364;0.0015174062;0.0009341220;0.0267861218;0.0000000000;0.4204274292
WFG5;NSGAII;0.2341223589;0.2138527155;0.0008320984;0.0005042988;0.0144590926;0.0000000000;0.4013785336
WFG5;MyNSGAII;0.2341223589;0.1982501395;0.0015224548;0.0009330993;0.0267490336;0.0000000000;0.4492386413
WFG5;NSGAII;0.2341223589;0.2022808838;0.0013582858;0.0008046149;0.0229807609;0.0000000000;0.6035058740
WFG5;MyNSGAII;0.2341223589;0.1983149661;0.0015339693;0.0009334779;0.0267689103;0.0000000000;0.4371637651
WFG5;NSGAII;0.2341223589;0.2001075487;0.0014542576;0.0008728081;0.0250245432;0.0000000000;0.4129363376
WFG5;MyNSGAII;0.2341223589;0.1980632934;0.0015178248;0.0009341516;0.0267772947;0.0000000000;0.4386555549
WFG5;NSGAII;0.2341223589;0.1983200547;0.0015097842;0.0009327396;0.0267384625;0.0000000000;0.3898394307
WFG5;MyNSGAII;0.2341223589;0.1982592137;0.0015215603;0.0009329835;0.0267449307;0.0000000000;0.4322714373
WFG5;NSGAII;0.2341223589;0.1983240496;0.0015308469;0.0009339227;0.0267853075;0.0000000000;0.4117121464
WFG5;MyNSGAII;0.2341223589;0.1982107898;0.0015128988;0.0009328595;0.0267393797;0.0000000000;0.4398418959
WFG5;NSGAII;0.2341223589;0.1983481651;0.0015161407;0.0009326473;0.0267330773;0.0000000000;0.4050120132
WFG5;MyNSGAII;0.2341223589;0.1982461920;0.0015105944;0.0009327023;0.0267352050;0.0000000000;0.4300477966
WFG5;NSGAII;0.2341223589;0.1983239919;0.0015242297;0.0009344674;0.0267978674;0.0000000000;0.4143761721
WFG5;MyNSGAII;0.2341223589;0.1981275478;0.0015169405;0.0009330308;0.0267452157;0.0000000000;0.4520491962
WFG5;NSGAII;0.2341223589;0.2029763639;0.0013062333;0.0008028286;0.0230223319;0.0000000000;0.3984377776
WFG5;MyNSGAII;0.2341223589;0.1981246497;0.0015142406;0.0009334932;0.0267585724;0.0000000000;0.4689432770
WFG5;NSGAII;0.2341223589;0.2024899452;0.0013261998;0.0008153201;0.0233812131;0.0000000000;0.4145867231
WFG6;MyNSGAII;0.2119978047;0.2109132484;0.0001952324;0.0001203722;0.0020561521;0.0000000000;0.3816377741
WFG6;NSGAII;0.2119978047;0.2116941074;0.0001909121;0.0001149022;0.0017504474;0.0000000000;0.3566513966
WFG6;MyNSGAII;0.2119978047;0.2084303710;0.0002562696;0.0001848636;0.0036368095;0.0000000000;0.3695340239
WFG6;NSGAII;0.2119978047;0.2010209143;0.0005283652;0.0004439291;0.0090608988;0.0000000000;0.3986793576
WFG6;MyNSGAII;0.2119978047;0.2043378338;0.0003957853;0.0003242294;0.0065647952;0.0000000000;0.3981967047
WFG6;NSGAII;0.2119978047;0.2093074004;0.0002301090;0.0001628088;0.0031324452;0.0000000000;0.3625360508
WFG6;MyNSGAII;0.2119978047;0.2121642317;0.0001801689;0.0001021147;0.0013963157;0.0000000000;0.3745902823
WFG6;NSGAII;0.2119978047;0.1962308406;0.0007247985;0.0006255656;0.0127911059;0.0000000000;0.3778184504
WFG6;MyNSGAII;0.2119978047;0.2084469870;0.0002569459;0.0001878555;0.0036908332;0.0000000000;0.3616110076
WFG6;NSGAII;0.2119978047;0.2052859911;0.0003619448;0.0002942497;0.0059451458;0.0000000000;0.3740051148
WFG6;MyNSGAII;0.2119978047;0.2101373727;0.0002103499;0.0001420001;0.0025064695;0.0000000000;0.4103276991
WFG6;NSGAII;0.2119978047;0.2079351201;0.0002715635;0.0002012310;0.0039968984;0.0000000000;0.3791892575
WFG6;MyNSGAII;0.2119978047;0.2068739468;0.0003069007;0.0002332080;0.0046966153;0.0000000000;0.3800921812
WFG6;NSGAII;0.2119978047;0.1773325152;0.0015917121;0.0013932398;0.0285046591;0.0000000000;0.3802281302
WFG6;MyNSGAII;0.2119978047;0.2119568084;0.0001897107;0.0001161679;0.0015419967;0.0000000000;0.3487778595
WFG6;NSGAII;0.2119978047;0.2058196137;0.0003391838;0.0002726482;0.0055292066;0.0000000000;0.3864468843
WFG6;MyNSGAII;0.2119978047;0.2077790925;0.0002766534;0.0002063885;0.0041355483;0.0000000000;0.3733955418
WFG6;NSGAII;0.2119978047;0.2022357928;0.0004784280;0.0003971734;0.0080932998;0.0000000000;0.3565241464
WFG6;MyNSGAII;0.2119978047;0.2125937726;0.0001818492;0.0000974774;0.0010358815;0.0000000000;0.3809533232
WFG6;NSGAII;0.2119978047;0.2072933390;0.0002934818;0.0002242347;0.0044793783;0.0000000000;0.3675342656
WFG6;MyNSGAII;0.2119978047;0.2120139233;0.0001858796;0.0001081673;0.0014489176;0.0000000000;0.3808217001
WFG6;NSGAII;0.2119978047;0.2042550224;0.0004055497;0.0003325354;0.0067456335;0.0000000000;0.3746129099
WFG6;MyNSGAII;0.2119978047;0.2101094828;0.0002114007;0.0001418312;0.0026057049;0.0000000000;0.3814440416
WFG6;NSGAII;0.2119978047;0.2075283662;0.0002849380;0.0002172110;0.0043284778;0.0000000000;0.3609625065
WFG6;MyNSGAII;0.2119978047;0.1893318070;0.0010376020;0.0008976686;0.0183597482;0.0000000000;0.3642040264
WFG6;NSGAII;0.2119978047;0.2067277701;0.0003087953;0.0002431909;0.0048646615;0.0000000000;0.3966782398
WFG6;MyNSGAII;0.2119978047;0.2059425139;0.0003345839;0.0002669955;0.0053908292;0.0000000000;0.3626200819
WFG6;NSGAII;0.2119978047;0.2012253825;0.0005182356;0.0004374209;0.0089161377;0.0000000000;0.3862598914
WFG6;MyNSGAII;0.2119978047;0.2067806722;0.0003058379;0.0002433439;0.0048577711;0.0000000000;0.4227850556
WFG6;NSGAII;0.2119978047;0.2026462949;0.0004735303;0.0003890609;0.0078683945;0.0000000000;0.3799267096
WFG6;MyNSGAII;0.2119978047;0.2121902275;0.0001760436;0.0000943194;0.0012380625;0.0000000000;0.3927215052
WFG6;NSGAII;0.2119978047;0.2089680252;0.0002422724;0.0001734073;0.0033830881;0.0000000000;0.4138346083
WFG6;MyNSGAII;0.2119978047;0.2060314157;0.0003323743;0.0002639834;0.0053394533;0.0000000000;0.3866238482
WFG6;NSGAII;0.2119978047;0.2065630797;0.0003123158;0.0002494956;0.0050078243;0.0000000000;0.3659487697
WFG6;MyNSGAII;0.2119978047;0.1985452895;0.0006223365;0.0005354679;0.0109379318;0.0000000000;0.3859202460
WFG6;NSGAII;0.2119978047;0.1977464357;0.0006543598;0.0005657640;0.0115529914;0.0000000000;0.4055587909
WFG6;MyNSGAII;0.2119978047;0.2111122732;0.0001967464;0.0001189237;0.0019764991;0.0000000000;0.3434092812
WFG6;NSGAII;0.2119978047;0.1988407742;0.0006148619;0.0005259350;0.0107471897;0.0000000000;0.3986641907
WFG6;MyNSGAII;0.2119978047;0.2093014909;0.0002301309;0.0001656728;0.0031586550;0.0000000000;0.3920391099
WFG6;NSGAII;0.2119978047;0.1985244681;0.0006303461;0.0005378997;0.0109891566;0.0000000000;0.3680738916
WFG6;MyNSGAII;0.2119978047;0.2112812414;0.0001880846;0.0001105231;0.0017816227;0.0000000000;0.3845404155
WFG6;NSGAII;0.2119978047;0.1970690618;0.0006917306;0.0005933838;0.0121369911;0.0000000000;0.3965427696
WFG6;MyNSGAII;0.2119978047;0.2068480121;0.0003070493;0.0002369991;0.0047728172;0.0000000000;0.3656450478
WFG6;NSGAII;0.2119978047;0.2103229714;0.0002104246;0.0001415388;0.0025316619;0.0000000000;0.3774173509
WFG6;MyNSGAII;0.2119978047;0.2091503857;0.0002372399;0.0001710287;0.0032650749;0.0000000000;0.4025838165
WFG6;NSGAII;0.2119978047;0.2043452824;0.0003935008;0.0003238103;0.0065894596;0.0000000000;0.4086697077
WFG6;MyNSGAII;0.2119978047;0.2009624675;0.0005276630;0.0004434604;0.0090633143;0.0000000000;0.3929603976
WFG6;NSGAII;0.2119978047;0.2116243542;0.0001874555;0.0001060250;0.0016188236;0.0000000000;0.3732984745
WFG6;MyNSGAII;0.2119978047;0.2050944952;0.0003672580;0.0002974295;0.0060132880;0.0000000000;0.3998738184
WFG6;NSGAII;0.2119978047;0.1951322134;0.0007705318;0.0006687006;0.0136647474;0.0000000000;0.4243980529
WFG6;MyNSGAII;0.2119978047;0.2109954937;0.0001945902;0.0001168903;0.0019901003;0.0000000000;0.3711331187
WFG6;NSGAII;0.2119978047;0.2045469775;0.0003918362;0.0003190896;0.0064956381;0.0000000000;0.3657755845
WFG6;MyNSGAII;0.2119978047;0.2118300406;0.0001813797;0.0001052466;0.0014476972;0.0000000000;0.3803116064
WFG6;NSGAII;0.2119978047;0.1997005501;0.0005776603;0.0004950206;0.0101129635;0.0000000000;0.3753283543
WFG6;MyNSGAII;0.2119978047;0.2091692808;0.0002377869;0.0001681663;0.0032058525;0.0000000000;0.3479713192
WFG6;NSGAII;0.2119978047;0.2081148535;0.0002650788;0.0002014419;0.0039605850;0.0000000000;0.3739244350
WFG6;MyNSGAII;0.2119978047;0.2115571775;0.0001786069;0.0001053450;0.0016418078;0.0000000000;0.3725725295
WFG6;NSGAII;0.2119978047;0.2101892032;0.0002120927;0.0001373314;0.0024834965;0.0000000000;0.3748974707
WFG6;MyNSGAII;0.2119978047;0.1819013575;0.0013864945;0.0011944929;0.0244324552;0.0000000000;0.3984211756
WFG6;NSGAII;0.2119978047;0.2100947323;0.0002094108;0.0001429002;0.0026098648;0.0000000000;0.3688310155
WFG7;MyNSGAII;0.2140638516;0.2126912462;0.0001907170;0.0000399520;0.0011892406;0.0000000000;0.4127284979
WFG7;NSGAII;0.2140638516;0.2128735060;0.0001793063;0.0000397628;0.0010648759;0.0000000000;0.3855030599
WFG7;MyNSGAII;0.2140638516;0.2128034299;0.0001913340;0.0000410494;0.0011520688;0.0000000000;0.3634172287
WFG7;NSGAII;0.2140638516;0.2129063137;0.0001812633;0.0000382427;0.0010360542;0.0000000000;0.3685047403
WFG7;MyNSGAII;0.2140638516;0.2127835089;0.0001666024;0.0000398770;0.0010824189;0.0000000000;0.4004001649
WFG7;NSGAII;0.2140638516;0.2127005832;0.0001876138;0.0000417981;0.0011805493;0.0000000000;0.3761379707
WFG7;MyNSGAII;0.2140638516;0.2127263448;0.0001731187;0.0000381240;0.0011563951;0.0000000000;0.3663836246
WFG7;NSGAII;0.2140638516;0.2127366204;0.0001901364;0.0000441767;0.0012061121;0.0000000000;0.4233898193
WFG7;MyNSGAII;0.2140638516;0.2128137310;0.0001745311;0.0000395129;0.0011235427;0.0000000000;0.3702862425
WFG7;NSGAII;0.2140638516;0.2123415202;0.0001992869;0.0000434228;0.0013873596;0.0000000000;0.3776439707
WFG7;MyNSGAII;0.2140638516;0.2127894790;0.0002011798;0.0000389887;0.0011151891;0.0000000000;0.3718847392
WFG7;NSGAII;0.2140638516;0.2128681960;0.0001571364;0.0000373454;0.0010123707;0.0000000000;0.3877404653
WFG7;MyNSGAII;0.2140638516;0.2129168481;0.0001715990;0.0000372178;0.0010376916;0.0000000000;0.3472912302
WFG7;NSGAII;0.2140638516;0.2126621858;0.0001861841;0.0000401524;0.0012022737;0.0000000000;0.3870204228
WFG7;MyNSGAII;0.2140638516;0.2126446712;0.0001693944;0.0000380992;0.0011317284;0.0000000000;0.3702423747
WFG7;NSGAII;0.2140638516;0.2128168380;0.0001880705;0.0000379380;0.0010636664;0.0000000000;0.3901998858
WFG7;MyNSGAII;0.2140638516;0.2126488261;0.0001896754;0.0000423359;0.0012558284;0.0000000000;0.3551028084
WFG7;NSGAII;0.2140638516;0.2128342901;0.0001883611;0.0000408953;0.0010753167;0.0000000000;0.3958684542
WFG7;MyNSGAII;0.2140638516;0.2126434533;0.0001786472;0.0000407523;0.0011502091;0.0000000000;0.4074300372
WFG7;NSGAII;0.2140638516;0.2124959325;0.0001921324;0.0000454734;0.0013202029;0.0000000000;0.3759511681
WFG7;MyNSGAII;0.2140638516;0.2127986701;0.0001755467;0.0000374901;0.0010892444;0.0000000000;0.3620623669
WFG7;NSGAII;0.2140638516;0.2126099618;0.0001829107;0.0000439025;0.0012883732;0.0000000000;0.4031819628
WFG7;MyNSGAII;0.2140638516;0.2127312068;0.0001891702;0.0000396221;0.0011455861;0.0000000000;0.3695305810
WFG7;NSGAII;0.2140638516;0.2127963289;0.0001770854;0.0000407283;0.0011307452;0.0000000000;0.3606174629
WFG7;MyNSGAII;0.2140638516;0.2127431802;0.0002051615;0.0000399631;0.0011170465;0.0000000000;0.3763062693
WFG7;NSGAII;0.2140638516;0.2128966794;0.0001812193;0.0000375682;0.0010169906;0.0000000000;0.3762262561
WFG7;MyNSGAII;0.2140638516;0.2127775408;0.0001706418;0.0000395368;0.0011351446;0.0000000000;0.3810798488
WFG7;NSGAII;0.2140638516;0.2123696232;0.0001892722;0.0000418565;0.0013687081;0.0000000000;0.3671482821
WFG7;MyNSGAII;0.2140638516;0.2127085897;0.0001845928;0.0000384132;0.0011081828;0.0000000000;0.3858731332
WFG7;NSGAII;0.2140638516;0.2128332364;0.0001781180;0.0000374829;0.0010816301;0.0000000000;0.3778545738
WFG7;MyNSGAII;0.2140638516;0.2127714347;0.0001855157;0.0000382654;0.0010853905;0.0000000000;0.3826304980
WFG7;NSGAII;0.2140638516;0.2125936194;0.0001691340;0.0000402328;0.0012109387;0.0000000000;0.3819289907
WFG7;MyNSGAII;0.2140638516;0.2126686875;0.0001898631;0.0000419478;0.0011818510;0.0000000000;0.3954845916
WFG7;NSGAII;0.2140638516;0.2127534875;0.0001802342;0.0000413579;0.0011351923;0.0000000000;0.4014152697
WFG7;MyNSGAII;0.2140638516;0.2127515164;0.0001810445;0.0000382730;0.0010666210;0.0000000000;0.3649216443
WFG7;NSGAII;0.2140638516;0.2127609115;0.0001735070;0.0000384129;0.0010980800;0.0000000000;0.3986373227
WFG7;MyNSGAII;0.2140638516;0.2126853752;0.0001823630;0.0000415459;0.0011754812;0.0000000000;0.4018102820
WFG7;NSGAII;0.2140638516;0.2128732998;0.0001814362;0.0000398594;0.0010716047;0.0000000000;0.3813929402
WFG7;MyNSGAII;0.2140638516;0.2127020440;0.0001790006;0.0000405207;0.0011578958;0.0000000000;0.3726525109
